adult,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget
False,[35],430,en,"One, Two, Three",15.509,1961-12-15,"One, Two, Three",7.5,349,4000000.0,"['The Mirisch Company', 'United Artists']",3000000.0
False,"[35, 18]",491418,en,Instant Family,44.061,2018-11-16,Instant Family,7.531,2798,121000000.0,"['Closest to the Hole Productions', 'Leverage Entertainment', 'Paramount']",48000000.0
False,"[10751, 16, 35]",532,en,A Close Shave,17.986,1995-04-10,A Close Shave,7.531,749,0.0,['Aardman'],0.0
False,"[37, 18, 12]",281957,en,The Revenant,73.511,2015-12-25,The Revenant,7.5,17545,532950503.0,"['Monarchy Enterprises S.a.r.l.', 'Regency Enterprises', 'Appian Way', 'CatchPlay', 'Anonymous Content', 'New Regency Pictures', 'Hong Kong Alpha Motion Pictures Co.', 'M Productions', 'RatPac Entertainment']",135000000.0
False,"[16, 28, 878, 18, 14]",39323,ja,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,95.492,1990-10-17,Dragon Ball Z: Bardock - The Father of Goku,7.529,642,0.0,"['Bird Studios', 'Toei Animation', 'Toei Company']",0.0
False,"[18, 9648]",5165,it,L'avventura,13.398,1960-09-14,L'Avventura,7.5,639,0.0,"['Cino del Duca', 'Societé Cinématographique Lyre', 'Produzioni Cinematografiche Europee (P.C.E.)']",0.0
False,[53],21734,en,Shadow of a Doubt,26.234,1943-01-15,Shadow of a Doubt,7.528,966,0.0,"['Universal Pictures', 'Skirball Productions']",0.0
False,"[12, 37, 35, 18]",11040,en,Little Big Man,19.336,1970-12-14,Little Big Man,7.528,581,31559552.0,"['Cinema Center Films', 'Stockbridge-Hiller Productions']",15000000.0
False,"[18, 36]",1883,en,Malcolm X,33.926,1992-11-18,Malcolm X,7.5,1554,48169908.0,"['40 Acres and a Mule Filmworks', 'JVC', 'Largo Entertainment']",34000000.0
False,"[28, 80, 53]",1051,en,The French Connection,23.338,1971-10-09,The French Connection,7.528,1717,41200000.0,"[""D'Antoni Productions"", 'Schine-Moore Productions', '20th Century Fox']",1800000.0
False,"[28, 12, 10751, 35]",675353,en,Sonic the Hedgehog 2,114.588,2022-03-30,Sonic the Hedgehog 2,7.527,4623,405400000.0,"['Original Film', 'Blur Studio', 'Marza Animation Planet', 'Paramount', 'SEGA', 'SEGA of America']",110000000.0
False,"[18, 80, 53]",382614,en,The Book of Henry,24.966,2017-06-16,The Book of Henry,7.527,1252,4596705.0,"['Sidney Kimmel Entertainment', 'Double Nickel Entertainment']",10000000.0
False,"[18, 14, 10749]",16633,en,Somewhere in Time,20.328,1980-10-02,Somewhere in Time,7.526,532,0.0,"['Universal Pictures', 'Rastar Productions']",5100000.0
False,"[18, 53, 80, 9648]",15472,sv,Män som hatar kvinnor,32.777,2009-02-27,The Girl with the Dragon Tattoo,7.526,2828,109421911.0,"['Det Danske Filminstitut', 'Nordisk Film Denmark', 'ZDF', 'Yellow Bird', 'Film Capital Stockholm', 'Spiltan Underhållning', 'Nordisk Film & TV Fond', 'Svenska Filminstitutet', 'SVT', 'Film i Väst']",13000000.0
False,"[28, 53, 80]",11782,cn,辣手神探,30.515,1992-04-16,Hard Boiled,7.526,739,0.0,"['Golden Princess Film Production Limited', 'Milestone Productions']",4500000.0
False,"[53, 18]",4553,en,The Machinist,21.717,2004-07-02,The Machinist,7.526,5271,8203235.0,"['ICF', 'Castelao Productions', 'Canal+ España', 'Filmax', 'Paramount Vantage', 'MEDIA Programme of the European Union']",5000000.0
False,"[10752, 18, 28]",228150,en,Fury,92.958,2014-10-15,Fury,7.525,11426,211817906.0,"['Columbia Pictures', 'QED International', 'LStar Capital', 'Le Grisbi Productions', 'Crave Films']",68000000.0
False,"[28, 12, 878]",127585,en,X-Men: Days of Future Past,72.569,2014-05-15,X-Men: Days of Future Past,7.525,14768,747862775.0,"['Bad Hat Harry Productions', ""The Donners' Company"", 'Simon Kinberg Productions', '20th Century Fox']",250000000.0
False,"[18, 10749, 35]",660120,no,Verdens verste menneske,21.557,2021-10-13,The Worst Person in the World,7.524,1182,11800000.0,"['Oslo Pictures', 'Snowglobe', 'MK2 Films', 'Film i Väst', 'B-Reel Films', 'ARTE France Cinéma', 'ARTE', 'Norsk Filminstitutt', 'Det Danske Filminstitut', 'Nordic Film and Television Fund', 'Svenska Filminstitutet']",5000000.0
False,"[18, 53]",10734,en,Escape from Alcatraz,37.139,1979-06-22,Escape from Alcatraz,7.5,2627,43004381.0,"['Paramount', 'Malpaso Productions']",8000000.0
False,"[18, 80]",9516,en,Menace II Society,20.697,1993-05-26,Menace II Society,7.524,723,27900000.0,['New Line Cinema'],3500000.0
False,"[10749, 18, 53]",3767,en,Gilda,21.758,1946-04-25,Gilda,7.524,543,6000000.0,['Columbia Pictures'],2000000.0
False,[27],571,en,The Birds,33.561,1963-03-28,The Birds,7.524,3859,11500000.0,['Alfred J. Hitchcock Productions'],2500000.0
False,"[18, 36]",850165,en,The Iron Claw,115.021,2023-12-21,The Iron Claw,7.523,368,40130232.0,"['A24', 'BBC Film', 'Access Entertainment', 'House Productions']",15900000.0
False,"[18, 35]",364137,fr,Nous trois ou rien,9.939,2015-11-04,All Three of Us,7.523,472,0.0,"['Adama Pictures', 'M6', 'Gaumont', ""Ali'n Productions""]",0.0
False,"[14, 16, 35, 80]",856,en,Who Framed Roger Rabbit,31.123,1988-06-21,Who Framed Roger Rabbit,7.523,5405,329800000.0,"['Amblin Entertainment', 'Silver Screen Partners III', 'Touchstone Pictures']",70000000.0
False,"[16, 28, 14]",666243,en,The Witcher: Nightmare of the Wolf,26.865,2021-08-23,The Witcher: Nightmare of the Wolf,7.522,886,0.0,"['Studio Mir', 'Hivemind', 'Little Schmidt Productions', 'Platige Films']",0.0
False,"[10751, 14, 16]",433471,en,Lou,13.25,2017-06-16,Lou,7.522,370,0.0,['Pixar'],0.0
False,"[16, 10751]",11544,en,Lilo & Stitch,71.412,2002-06-21,Lilo & Stitch,7.522,5886,273144151.0,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",80000000.0
False,"[10402, 35, 10749, 18]",11113,en,My Fair Lady,26.885,1964-10-21,My Fair Lady,7.521,1224,72661442.0,['Warner Bros. Pictures'],17000000.0
False,"[37, 28]",966,en,The Magnificent Seven,45.641,1960-10-12,The Magnificent Seven,7.522,1675,4905000.0,"['Alpha Productions', 'The Mirisch Company', 'United Artists']",2000000.0
False,"[80, 18, 9648]",592,en,The Conversation,25.219,1974-04-07,The Conversation,7.522,1592,4420000.0,"['The Directors Company', 'The Coppola Company']",1600000.0
False,"[18, 36, 10752]",10110,en,Empire of the Sun,28.688,1987-12-09,Empire of the Sun,7.521,1820,66700000.0,"['Warner Bros. Pictures', 'Amblin Entertainment']",35000000.0
False,"[18, 53]",552178,en,Dark Waters,27.986,2019-11-22,Dark Waters,7.52,1980,13601384.0,"['Participant', 'Willi Hill', 'Killer Films', 'DreamWorks Pictures', 'Amblin Partners', 'Focus Features', 'Mandate International']",20000000.0
False,"[18, 35, 53]",375262,en,The Favourite,57.427,2018-11-23,The Favourite,7.52,5181,95918706.0,"['Waypoint Entertainment', 'Element Pictures', 'Scarlet Films', 'Film4 Productions', 'Fox Searchlight Pictures']",15000000.0
False,"[16, 28, 878]",39324,ja,ドラゴンボールZ・絶望への反抗!!残された超戦士・悟飯とトランクス,55.974,1993-02-24,Dragon Ball Z: The History of Trunks,7.52,494,0.0,"['Fuji Television Network', 'Toei Company']",0.0
False,"[14, 28, 53]",9495,en,The Crow,65.034,1994-05-11,The Crow,7.52,3719,50694672.0,"['Entertainment Media Investment Corporation', 'Jeff Most Productions', 'Pressman Film']",23000000.0
False,"[35, 10749, 18]",6620,en,Sabrina,23.557,1954-09-10,Sabrina,7.52,1172,10000000.0,['Paramount'],2239000.0
False,"[878, 28, 12, 53]",106,en,Predator,80.946,1987-06-12,Predator,7.52,7614,98267558.0,"['Silver Pictures', '20th Century Fox', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Amercent Films', 'American Entertainment Partners L.P.', 'Estudios Churubusco Azteca S.A.']",15000000.0
False,[18],476968,en,"Paul, Apostle of Christ",40.063,2018-03-23,"Paul, Apostle of Christ",7.519,324,22500000.0,"['Outside Da Box', 'Affirm Films', 'ODB Films']",5000000.0
False,[18],216156,en,Still Life,17.264,2013-11-28,Still Life,7.5,337,0.0,"['Redwave Films', 'Embargo Films', 'RAI']",0.0
False,"[16, 10751, 35, 878]",13413,en,BURN·E,19.246,2008-11-17,BURN·E,7.519,698,0.0,['Pixar'],0.0
False,[18],5708,en,Control,17.8,2007-09-12,Control,7.519,791,8200000.0,"['Becker International', 'Claraflora', 'EM Media', 'NorthSee', 'Warner Music UK', 'Three Dogs And A Pony']",5000000.0
False,"[80, 18, 9648, 53]",1949,en,Zodiac,37.725,2007-03-02,Zodiac,7.519,9980,84785914.0,"['Paramount', 'Warner Bros. Pictures', 'Phoenix Pictures']",65000000.0
False,"[35, 12, 878]",550988,en,Free Guy,61.212,2021-08-11,Free Guy,7.518,8140,331500000.0,"['Berlanti Productions', '21 Laps Entertainment', 'Maximum Effort', 'Lit Entertainment Group', '20th Century Studios']",110000000.0
False,"[10749, 18]",132344,en,Before Midnight,23.261,2013-04-05,Before Midnight,7.5,2256,11176469.0,"['Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth']",3000000.0
False,"[18, 14, 53]",503919,en,The Lighthouse,34.792,2019-10-18,The Lighthouse,7.5,4560,18100000.0,"['RT Features', 'New Regency Pictures', 'Parts & Labor', 'Maiden Voyage Pictures']",11000000.0
False,"[10751, 16, 12, 35, 80]",15371,ja,ルパン三世 カリオストロの城,40.203,1979-12-15,Lupin the Third: The Castle of Cagliostro,7.517,963,8194857.0,"['Tokyo Movie Shinsha', 'Telecom Animation Film']",7202188.0
False,[18],12498,en,Sling Blade,20.471,1996-08-30,Sling Blade,7.517,726,34100000.0,"['Miramax', 'The Shooting Gallery']",1200000.0
False,"[80, 18, 10749]",3133,en,Badlands,20.333,1974-01-05,Badlands,7.517,1103,0.0,"['Pressman-Williams', 'Jill Jakes Production']",300000.0
False,"[18, 10752]",1786,fr,Au revoir les enfants,19.074,1987-10-07,Au Revoir les Enfants,7.517,612,0.0,"['CNC', 'Nouvelles Éditions de Films (NEF)', 'Stella Films', 'N.E.F. Filmproduktion und Vertriebs (I)', 'Soficas Investimages', 'Images Investissements', 'Sofica Créations', 'MK2 Films', 'RAI']",0.0
False,"[35, 80, 18, 36]",487558,en,BlacKkKlansman,32.788,2018-08-09,BlacKkKlansman,7.517,7255,93411426.0,"['Focus Features', 'Legendary Pictures', 'Perfect World Pictures', 'QC Entertainment', 'Blumhouse Productions', 'Monkeypaw Productions', '40 Acres and a Mule Filmworks']",15000000.0
False,"[35, 10751]",668742,es,Padre no hay más que uno 2: la llegada de la suegra,17.053,2020-07-29,Father There Is Only One 2,7.515,519,14871307.0,"['Atresmedia', 'Bowfinger', 'Sony Pictures International Productions']",4000000.0
False,"[18, 27, 9648, 53]",63311,es,La piel que habito,30.707,2011-08-17,The Skin I Live In,7.515,3994,33750478.0,['El Deseo'],13000000.0
False,"[35, 10749]",42801,it,"Ieri, oggi, domani",11.297,1963-12-21,"Yesterday, Today and Tomorrow",7.5,397,0.0,"['Les Films Concordia', 'C. C. Champion']",0.0
False,"[12, 35, 10751]",9340,en,The Goonies,45.049,1985-06-07,The Goonies,7.515,5447,61389680.0,"['Amblin Entertainment', 'Warner Bros. Pictures', 'Warner Bros.']",19000000.0
False,"[878, 12, 10751, 14]",601,en,E.T. the Extra-Terrestrial,46.043,1982-06-11,E.T. the Extra-Terrestrial,7.515,10778,792965500.0,"['Universal Pictures', 'Amblin Entertainment']",10500000.0
False,[35],4593,fr,Le Charme discret de la bourgeoisie,16.666,1972-09-15,The Discreet Charm of the Bourgeoisie,7.512,739,0.0,"['Greenwich Film Production', '20th Century Fox']",800000.0
False,[27],11906,it,Suspiria,41.551,1977-02-01,Suspiria,7.512,2757,2900000.0,['Seda Spettacoli'],0.0
False,"[18, 80]",11327,en,Midnight Express,26.93,1978-08-31,Midnight Express,7.511,1611,35000000.0,"['Columbia Pictures', 'Casablanca Filmworks']",2300000.0
False,[18],10161,en,My Left Foot: The Story of Christy Brown,20.524,1989-04-07,My Left Foot: The Story of Christy Brown,7.511,851,14743391.0,"['Ferndale Films', 'Granada Television', 'RTÉ']",645180.0
False,"[18, 10402]",786,en,Almost Famous,30.456,2000-09-15,Almost Famous,7.511,2563,47386287.0,"['DreamWorks Pictures', 'Columbia Pictures', 'Vinyl Films']",60000000.0
False,[18],179144,it,La grande bellezza,21.899,2013-05-21,The Great Beauty,7.51,2976,24930592.0,"['France 2 Cinéma', 'Indigo Film', 'Babe Films', 'Pathé']",9200000.0
False,"[80, 18]",16958,en,The Asphalt Jungle,22.534,1950-05-12,The Asphalt Jungle,7.51,445,0.0,['Metro-Goldwyn-Mayer'],1232000.0
False,[18],3116,en,Midnight Cowboy,28.935,1969-05-25,Midnight Cowboy,7.511,1302,44785053.0,"['Florin Productions', 'Jerome Hellman Productions', 'United Artists']",3600000.0
False,"[53, 18]",982,en,The Manchurian Candidate,19.932,1962-10-24,The Manchurian Candidate,7.51,657,7700000.0,"['MC Productions', 'United Artists']",2200000.0
False,"[18, 80]",468284,fr,L'Insulte,11.762,2017-09-14,The Insult,7.509,440,1001305.0,"['Ezekiel Films', 'Rouge International', 'Tessalit Productions', 'SCOPE Pictures', 'Douri Films']",3000000.0
False,"[18, 12, 28, 36]",79,zh,英雄,25.556,2002-07-22,Hero,7.508,2128,177394432.0,"['Beijing New Picture Film Co. Ltd.', 'China Film Co-Production Corporation']",31000000.0
False,"[35, 36]",544510,fr,Edmond,11.751,2018-11-10,"Cyrano, My Love",7.507,475,0.0,"['Légende Films', 'Gaumont', 'France 2 Cinéma', 'EZRA', 'Rosemonde Films', 'C2M Productions', 'Nexus Factory', 'uMedia', 'uFund', 'Entourage Pictures', 'OCS', 'Canal+', 'France Télévisions']",9208475.0
False,[18],85350,en,Boyhood,28.239,2014-06-05,Boyhood,7.507,4951,48137666.0,"['Detour Filmproduction', 'IFC Productions']",4000000.0
False,[35],15097,fr,La Cité de la peur,16.683,1994-03-09,Fear City: A Family-Style Comedy,7.507,1181,0.0,"['TF1 Studio', 'StudioCanal', 'France 3 Cinéma', 'M6 Films']",0.0
False,[18],26280,fr,J'ai tué ma mère,16.546,2009-06-05,I Killed My Mother,7.506,1063,0.0,['Mifilifilms'],0.0
False,[35],11356,en,The Odd Couple,18.706,1968-05-16,The Odd Couple,7.506,543,44527234.0,['Paramount'],1200000.0
False,"[10752, 18, 36]",11202,en,Patton,18.479,1970-01-25,Patton,7.506,1022,89800000.0,['20th Century Fox'],12000000.0
False,[18],16391,en,Black Narcissus,18.753,1947-05-26,Black Narcissus,7.505,440,0.0,"['The Archers', 'J. Arthur Rank Organisation']",424000.0
False,"[16, 10751, 14, 12, 35, 10749]",11970,en,Hercules,70.446,1997-06-20,Hercules,7.504,7051,252712101.0,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",85000000.0
False,"[35, 80, 9648]",3529,en,The Thin Man,15.908,1934-05-25,The Thin Man,7.505,428,1423000.0,['Metro-Goldwyn-Mayer'],226408.0
False,"[10751, 12, 16, 35, 14]",301528,en,Toy Story 4,99.297,2019-06-19,Toy Story 4,7.504,9378,1073395000.0,"['Walt Disney Pictures', 'Pixar']",175000000.0
False,"[10751, 35]",11528,en,The Sandlot,26.574,1993-04-07,The Sandlot,7.497,1088,34348444.0,"['Island World', '20th Century Fox']",7000000.0
False,"[18, 53]",7735,de,Die Welle,15.539,2008-03-13,The Wave,7.504,3171,19000000.0,"['Rat Pack Filmproduktion', 'Medienfonds GFP', 'B.A. Produktion', 'Constantin Film']",7500000.0
False,"[35, 18]",5143,en,Hannah and Her Sisters,19.343,1986-02-07,Hannah and Her Sisters,7.504,977,40084041.0,"['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']",6400000.0
False,[18],916405,ga,An Cailín Ciúin,18.647,2022-05-12,The Quiet Girl,7.5,322,1756887.0,"['Inscéal', 'Broadcasting Authority of Ireland', 'TG4', 'Zanzibar Films', 'Cine4', 'Fís Éireann/Screen Ireland']",0.0
False,"[18, 10749, 9648, 14]",1600,fr,La Double Vie de Véronique,17.254,1991-05-15,The Double Life of Véronique,7.503,726,1999955.0,"['Sidéral Productions', 'Norsk Film', 'Canal+', 'Zespół Filmowy ""Tor""']",0.0
False,"[18, 35]",437586,en,mid90s,32.498,2018-10-19,mid90s,7.498,1499,9300000.0,"['Waypoint Entertainment', 'A24', 'Scott Rudin Productions', 'Endeavor Content']",1700000.0
False,"[28, 80, 53]",9056,cn,警察故事,23.012,1985-12-14,Police Story,7.5,816,18700000.0,"['Golden Way Films Ltd.', 'Paragon Films Ltd.', 'Orange Sky Golden Harvest']",500000.0
False,"[12, 16, 10751, 28]",552095,en,PAW Patrol: Mighty Pups,31.165,2018-10-04,PAW Patrol: Mighty Pups,7.501,568,0.0,['Guru Animation Studio'],0.0
False,"[10751, 14, 35]",252,en,Willy Wonka & the Chocolate Factory,58.409,1971-06-29,Willy Wonka & the Chocolate Factory,7.501,3362,4000000.0,['Wolper Pictures'],3000000.0
False,"[10402, 18, 10749]",332562,en,A Star Is Born,48.807,2018-10-03,A Star Is Born,7.5,11341,433888866.0,"['Warner Bros. Pictures', 'Live Nation Productions', 'Metro-Goldwyn-Mayer', 'Peters Entertainment', 'Gerber Pictures', 'Joint Effort']",36000000.0
False,"[35, 18, 10749]",24807,en,Mr. Deeds Goes to Town,14.04,1936-04-09,Mr. Deeds Goes to Town,7.5,332,0.0,['Columbia Pictures'],0.0
False,"[12, 36, 28]",2000,de,"Aguirre, der Zorn Gottes",15.97,1972-12-29,"Aguirre, the Wrath of God",7.5,1024,37041.0,"['Werner Herzog Filmproduktion', 'HR']",370000.0
False,"[35, 18, 36]",522,en,Ed Wood,27.822,1994-09-27,Ed Wood,7.5,2189,5900000.0,['Touchstone Pictures'],18000000.0
False,"[18, 35, 36]",551332,en,The Two Popes,20.94,2019-11-27,The Two Popes,7.499,2733,232638.0,['Rideback'],0.0
False,"[18, 9648]",37903,de,Das weiße Band - Eine deutsche Kindergeschichte,19.011,2009-09-24,The White Ribbon,7.499,965,11652157.0,"['Lucky Red', 'Wega Film Vienna', 'Les Films du Losange', 'X Filme Creative Pool']",21555450.0
False,"[18, 10749, 35]",127501,hi,बर्फी!,14.7,2012-09-13,Barfi!,7.498,301,2804874.0,"['Ishana Movies', 'UTV Motion Pictures']",4437508.0
False,"[16, 18, 14]",9081,en,Waking Life,24.447,2001-10-19,Waking Life,7.498,830,3176880.0,"['Line Research', 'Thousand Words', 'Flat Black Films', 'Detour Filmproduction', 'Independent Film Channel']",0.0
False,"[18, 28]",7549,zh,霍元甲,24.384,2006-01-26,Fearless,7.498,1206,68072848.0,"['China Film Group Corporation', 'Beijing Film Studio', 'China Film Co-Production Corporation', 'Hero China International', 'Wide River Investments', 'Rogue Pictures', 'Focus Features', 'Elite Group Enterprises', 'China Film Group']",0.0
False,"[16, 10751, 12, 14, 35]",529203,en,The Croods: A New Age,80.967,2020-11-25,The Croods: A New Age,7.497,3649,215905815.0,"['Universal Pictures', 'DreamWorks Animation']",65000000.0
False,"[80, 36, 18]",466420,en,Killers of the Flower Moon,150.084,2023-10-18,Killers of the Flower Moon,7.498,2652,156922344.0,"['Apple Studios', 'Imperative Entertainment', 'Sikelia Productions', 'Appian Way']",200000000.0
False,"[18, 35]",389015,en,"I, Tonya",32.565,2017-12-08,"I, Tonya",7.5,5567,53900000.0,"['LuckyChap Entertainment', 'Clubhouse Pictures']",11000000.0
False,"[35, 18, 10751]",4291,ja,菊次郎の夏,23.269,1999-06-05,Kikujiro,7.497,479,0.0,"['Nippon Herald Films', 'Bandai Visual', 'Office Kitano', 'Tokyo FM']",0.0
False,"[35, 10749]",860159,en,Crush,29.813,2022-04-29,Crush,7.5,387,0.0,"['Animal Pictures', 'American High', 'Depth of Field', 'LD Entertainment', '3 Arts Entertainment']",0.0
False,"[18, 14]",345938,en,The Shack,61.253,2017-03-03,The Shack,7.496,2036,96900000.0,"['Summit Entertainment', 'Netter Productions']",20000000.0
False,[18],284293,en,Still Alice,28.812,2014-12-05,Still Alice,7.496,2949,44779195.0,"['Shriver Films', 'Killer Films', 'Big Indie Pictures', 'BSM Studio', 'Lutzus-Brown', 'Backup Media', 'Sony Pictures Classics']",5000000.0
False,"[16, 14, 28, 12]",176983,ja,ワンピース フィルム ゼット,33.027,2012-12-15,One Piece Film: Z,7.496,480,74223861.0,"['Toei Animation', 'Yasahi-Mation Productions', 'Toei Company']",0.0
False,"[35, 10749]",1859,en,Ninotchka,19.369,1939-11-23,Ninotchka,7.496,364,2279000.0,['Metro-Goldwyn-Mayer'],1365000.0
False,"[18, 28, 10752]",517093,ru,Балканский рубеж,51.491,2019-03-21,Balkan Line,7.495,464,4944386.0,"['Archangel Studios', 'Upgrade Vision', 'Bless Film']",3500000.0
False,"[10749, 18]",258480,en,Carol,32.19,2015-11-20,Carol,7.496,3549,40272135.0,"['Killer Films', 'Number 9 Films', 'Film4 Productions']",11800000.0
False,"[18, 80]",74879,tr,Bir Zamanlar Anadolu'da,11.847,2011-09-23,Once Upon a Time in Anatolia,7.495,439,138730.0,"['1000 Volt', 'Zeynofilm', 'Production 2006']",0.0
False,"[28, 53]",4909,en,The Day of the Jackal,22.945,1973-05-15,The Day of the Jackal,7.495,509,16056255.0,"['Universal Productions France S.A.', 'Warwick Productions', 'Warwick Film Productions', 'Universal Pictures']",0.0
