adult,genre_ids,id,original_language,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget,release_year,release_month,num_genres,release_season,budget_revenue_ratio
False,"[28, 12, 80, 53]",257088,en,40.431,2015-12-03,Point Break,5.928,2177,133700000.0,"['Studio Babelsberg', 'Alcon Entertainment', 'DMG Entertainment', 'Taylor-Baldecchi-Wimmer Productions', 'Warner Bros. Pictures', 'Summit Entertainment', 'Cine Tirol', 'Eagle Pictures']",105000000.0,2015,12,4,Winter,0.7853403141361257
False,"[18, 53, 9648, 28]",87516,en,29.026,2013-11-14,Oldboy,5.9,1867,5200000.0,"['40 Acres and a Mule Filmworks', 'Vertigo Entertainment', 'Good Universe', 'FilmDistrict', 'Mandate International']",30000000.0,2013,11,4,Fall,5.769230769230769
False,"[27, 35, 878]",24831,en,32.282,1978-08-03,Piranha,5.927,611,16000000.0,"['New World Pictures', 'Chako Film Company']",660000.0,1978,8,3,Summer,0.04125
False,"[28, 80]",9923,en,32.371,2005-10-14,Domino,5.927,1141,22900000.0,"['Scott Free Productions', 'Davis Films', 'Metropolitan Filmexport']",50000000.0,2005,10,2,Fall,2.183406113537118
False,"[878, 28, 12]",91314,en,70.902,2014-06-25,Transformers: Age of Extinction,5.926,7806,1104100000.0,"['di Bonaventura Pictures', 'DeSanto/Murphy Productions', 'Ian Bryce Productions', 'Paramount']",210000000.0,2014,6,3,Summer,0.19020016302871118
False,"[12, 27, 53, 878]",14372,en,28.988,1989-03-17,Leviathan,5.926,467,15704614.0,"['Gordon Company', 'Filmauro', 'Metro-Goldwyn-Mayer', 'Leviathan Produzione']",25000000.0,1989,3,4,Spring,1.5918888550842447
False,"[35, 18]",353569,en,22.88,2017-03-03,Table 19,5.925,918,5042014.0,"['Story Ink', '21 Laps Entertainment', '3311 Productions']",5000000.0,2017,3,2,Spring,0.9916672186947517
False,"[53, 80, 18]",284536,en,21.692,2014-12-25,The Gambler,5.925,1298,39171130.0,"['Paramount', 'Closest to the Hole Productions', 'Leverage', 'Winkler Films']",25000000.0,2014,12,3,Winter,0.6382251418327732
False,"[10751, 35, 18]",19724,en,28.213,2009-06-19,Imagine That,5.924,536,23000000.0,"['Internationale Filmproduktion Stella-del-Sud Third', 'Paramount', 'Nickelodeon Movies', 'di Bonaventura Pictures', 'Goldcrest']",55000000.0,2009,6,3,Summer,2.391304347826087
False,"[28, 12, 35]",10204,en,30.958,2004-06-16,Around the World in 80 Days,5.9,2374,72178895.0,"['Studio Babelsberg', 'Walden Media', 'Mostow/Lieberman Productions', '80 Days Productions', 'Spanknyce Films', 'Fitzwilliam Productions', 'Babelsberg Film', 'Walt Disney Pictures', 'Summit Entertainment']",110000000.0,2004,6,3,Summer,1.5239911888371247
False,[35],291870,en,41.562,2016-01-20,Dirty Grandpa,5.922,4230,94100000.0,"['Covert Media', 'Lionsgate', 'BillBlock Media', 'QED International', 'Josephson Entertainment', ""Ninjas Runnin' Wild Productions""]",11500000.0,2016,1,1,Winter,0.12221041445270989
False,[28],12500,en,16.753,1985-08-30,American Ninja,5.9,395,10499694.0,"['The Cannon Group', 'Golan-Globus Productions']",1000000.0,1985,8,1,Summer,0.09524087082918797
False,"[16, 35, 10751, 14, 27]",14248,en,24.948,2008-09-19,Igor,5.921,539,30700000.0,"['Exodus Film Group', 'CNC', 'Sparx Animation Studios', 'Metro-Goldwyn-Mayer']",25000000.0,2008,9,5,Fall,0.8143322475570033
False,"[35, 878, 28]",479455,en,40.252,2019-06-12,Men in Black: International,5.92,4641,253890701.0,"['Amblin Entertainment', 'Parkes+MacDonald Image Nation', 'Columbia Pictures', 'Tencent Pictures']",110000000.0,2019,6,3,Summer,0.43325730153464737
False,"[53, 80]",310133,en,10.881,2015-01-24,Cop Car,5.9,805,143658.0,"['End Cue', 'Park Pictures Features', 'Audax Films', 'Dark Arts Film']",5000000.0,2015,1,2,Winter,34.80488382129781
False,"[14, 27]",10280,en,36.599,1996-10-25,Thinner,5.92,563,15315484.0,"['Spelling Films', 'Paramount']",8000000.0,1996,10,2,Fall,0.5223471879830895
False,"[28, 12, 53, 80]",7451,en,51.575,2002-08-09,xXx,5.92,3985,277500000.0,"['Columbia Pictures', 'Original Film', 'Revolution Studios', 'Sony Pictures', 'Neal H. Moritz Productions']",70000000.0,2002,8,4,Summer,0.25225225225225223
False,"[28, 878]",10366,en,24.105,1999-08-05,Universal Soldier: The Return,5.919,1216,10700000.0,"['TriStar Pictures', 'Baumgarten-Prophet Entertainment', 'IndieProd Company Productions', 'Long Road Entertainment']",33500000.0,1999,8,2,Summer,3.130841121495327
False,"[35, 18, 14, 27, 9648]",45649,en,17.175,2010-11-09,Rubber,5.918,961,98017.0,"['Backup Media', 'Elle Driver', '1.85 Films', 'Realitism Films', 'Sindika Dokolo', 'Canal+', 'ARTE France Cinéma']",500000.0,2010,11,5,Fall,5.10115592193191
False,"[27, 35]",19994,en,36.935,2009-09-18,Jennifer's Body,5.9,3579,31556061.0,"['Fox Atomic', 'Dune Entertainment', 'Dubiecki/Novick/Reitman Productions']",16000000.0,2009,9,2,Fall,0.5070341320483567
False,"[35, 18, 10749]",13668,en,19.656,2006-10-20,Catch and Release,5.918,544,16162580.0,"['Relativity Media', 'Columbia Pictures']",25000000.0,2006,10,3,Fall,1.5467827537435237
False,[28],8975,en,29.036,2006-10-13,The Marine,5.918,683,22165608.0,"['Pacific Film and Television Commission', 'WWE Studios', '20th Century Fox']",20000000.0,2006,10,1,Fall,0.9022987323424649
False,"[12, 35, 10751, 14]",62764,en,31.175,2012-03-15,Mirror Mirror,5.917,3081,183018522.0,"['Misher Films', 'Relativity Media', 'Yucaipa Films', 'Goldmann Pictures', 'RAT Entertainment', 'Misha Films']",85000000.0,2012,3,4,Spring,0.46443386751861104
False,"[35, 10749]",10030,en,32.269,2007-09-21,Good Luck Chuck,5.917,1424,59768495.0,"['Milestone Entertainment', 'Lionsgate', 'Karz Entertainment', 'Alberta Film Development Program of the Alberta Government', 'Chuck Productions']",25000000.0,2007,9,2,Fall,0.4182805673791853
False,"[878, 53]",174675,en,17.312,2013-04-25,The Machine,5.9,764,314131.0,['Red & Black Films'],1500000.0,2013,4,2,Spring,4.77507791335462
False,"[35, 10749]",32856,en,33.704,2010-02-10,Valentine's Day,5.915,2950,216500000.0,"['Karz Entertainment', 'New Line Cinema', 'Rice Films', 'Warner Bros. Pictures']",52000000.0,2010,2,2,Winter,0.24018475750577367
False,"[28, 35, 80, 10749]",6073,en,30.669,2001-03-01,The Mexican,5.9,1363,147845033.0,"['Pistolero Productions LLC', 'Newmarket Capital Group', 'Lawrence Bender Productions', 'DreamWorks Pictures']",57000000.0,2001,3,4,Spring,0.3855388229376634
False,"[35, 80, 9648]",270487,en,35.917,2016-02-05,"Hail, Caesar!",5.914,3635,63647656.0,"['Universal Pictures', 'Mike Zoss Productions', 'Working Title Films']",22000000.0,2016,2,3,Winter,0.34565294910467714
False,"[14, 12, 10751]",68728,en,32.763,2013-03-07,Oz the Great and Powerful,5.914,6333,491868548.0,"['Roth Films', 'Walt Disney Pictures']",200000000.0,2013,3,3,Spring,0.4066127033599229
False,"[35, 18, 10749]",12572,en,21.913,2008-09-06,"New York, I Love You",5.914,502,14600000.0,"['Vivendi Entertainment', 'Palm Pictures', 'Ever So Close', 'Visitor Pictures', 'Sherezade Films', 'Also Known As Pictures', 'Benaroya Pictures', 'Plum Pictures', '2008NY5', 'Grand Army Entertainment', 'Grosvenor Park Media']",14700000.0,2008,9,3,Fall,1.0068493150684932
False,"[10751, 35]",11674,en,48.697,1996-11-27,101 Dalmatians,5.9,3236,320689294.0,"['Great Oaks Entertainment', 'Walt Disney Pictures', 'Wizzer Productions']",54000000.0,1996,11,2,Fall,0.1683872864181116
False,"[27, 35]",9431,en,26.799,1996-08-16,Bordello of Blood,5.913,356,5600000.0,"['Universal Pictures', 'Tales From The Crypt Holdings', 'Universal City Studios']",15000000.0,1996,8,2,Summer,2.6785714285714284
False,"[28, 12, 14]",297761,en,69.143,2016-08-03,Suicide Squad,5.912,20527,746846894.0,"['Warner Bros. Pictures', 'RatPac Entertainment', 'DC Films', 'Atlas Entertainment']",175000000.0,2016,8,3,Summer,0.234318441177048
False,"[35, 10749, 53]",9895,en,15.168,2006-10-09,Man of the Year,5.912,411,42500000.0,"['Universal Pictures', 'Morgan Creek Entertainment']",20000000.0,2006,10,3,Fall,0.47058823529411764
False,"[35, 18, 10402, 10749]",206296,en,12.423,2014-11-03,The Last Five Years,5.9,331,292092.0,"['RADiUS-TWC', 'Lucky Monkey Pictures', 'Sh-K-Boom Records', 'Grand Peaks Entertainment']",3500000.0,2014,11,4,Fall,11.982526053435219
False,"[35, 10751]",13962,en,29.703,1994-02-11,Blank Check,5.911,461,30600000.0,['Walt Disney Pictures'],13000000.0,1994,2,2,Winter,0.42483660130718953
False,"[878, 28, 12, 35]",98566,en,79.727,2014-08-07,Teenage Mutant Ninja Turtles,5.91,6555,485000000.0,"['Nickelodeon Movies', 'Paramount', 'Platinum Dunes', 'Mirage Studios', 'Gama Entertainment Partners', 'Mednick Productions', 'Heavy Metal']",125000000.0,2014,8,4,Summer,0.25773195876288657
False,"[35, 18, 10749]",39053,en,13.238,2010-06-18,Cyrus,5.91,394,9900000.0,"['Scott Free Productions', 'Fox Searchlight Pictures', 'Dune Entertainment III']",7000000.0,2010,6,3,Summer,0.7070707070707071
False,"[28, 80, 53]",324542,en,19.707,2017-01-12,Sleepless,5.908,1198,32540674.0,"['Vertigo Entertainment', 'FilmNation Entertainment', 'Riverstone Pictures', 'Open Road Films']",30000000.0,2017,1,3,Winter,0.9219231291890266
False,"[28, 53, 878]",81796,en,29.049,2012-04-12,Lockout,5.908,1745,32948113.0,"['EuropaCorp', 'Canal+', 'Ciné+', 'Digital Factory', 'FilmDistrict']",20000000.0,2012,4,3,Spring,0.6070150360355994
False,"[35, 10751, 14]",24795,en,17.444,1994-07-15,Angels in the Outfield,5.908,400,50236831.0,"['Caravan Pictures', 'Walt Disney Pictures']",31000000.0,1994,7,3,Summer,0.6170771400767696
False,"[35, 878, 12]",501979,en,21.249,2020-08-27,Bill & Ted Face the Music,5.906,864,6300000.0,"['Endeavor Content', 'Hammerstone Studios', 'Lakeview Entertainment', 'TinRes Entertainment', 'Many Rivers Productions', 'Cittadino/Dugan Entertainment', 'Dial 9', 'Orion Pictures']",25000000.0,2020,8,3,Summer,3.9682539682539684
False,"[27, 53]",416234,en,30.347,2018-02-02,Winchester,5.906,1666,44019588.0,"['Imagination Design Works', 'Blacklab Entertainment', 'Lionsgate', 'CBS Films', 'Screen Australia', 'Screen Queensland', 'Film Victoria', 'Eclipse Pictures']",3500000.0,2018,2,2,Winter,0.07951005811321996
False,"[18, 9648, 53]",340676,fr,23.905,2016-12-14,Personal Shopper,5.9,1165,1305195.0,"['CG Cinéma', 'Vortex Sutra', 'Sirena Film', 'ARTE', 'ARTE France Cinéma', 'Detailfilm', 'WDR', 'ARTE', 'Canal+', 'Ciné+', 'Poisson Rouge Pictures']",6000000.0,2016,12,3,Winter,4.597014239251606
False,"[28, 18, 53]",74998,en,24.04,2011-09-02,Seeking Justice,5.906,962,14089528.0,"['Endgame Entertainment', 'Maguire Entertainment', 'Aura Film Partnership', 'Fierce Entertainment', 'Material Pictures', 'Ram Bergman Productions']",17000000.0,2011,9,3,Fall,1.2065698723193565
False,[35],464504,en,15.988,2019-03-01,A Madea Family Funeral,5.905,474,74747725.0,['Tyler Perry Studios'],20000000.0,2019,3,1,Spring,0.26756667176158205
False,"[12, 878, 28, 27]",395,en,28.21,2004-08-12,AVP: Alien vs. Predator,5.906,4156,177427090.0,"['Revolution Sun Studios', 'Impact Pictures', 'Studio Babelsberg', 'Davis Entertainment', 'Stillking Films', 'Lonlink Productions', 'Kut Productions', 'Inside Track Films', 'Charenton Productions Limited', '20th Century Fox', 'Brandywine Productions']",70000000.0,2004,8,4,Summer,0.3945282538309116
False,"[28, 12, 35, 18, 9648]",7364,en,22.708,2005-04-06,Sahara,5.904,1399,119269486.0,"['Baldwin Entertainment Group', 'Desertlands Entertainment', 'Mace Neufeld Productions', 'KanZaman Productions', 'J.K. Livin Productions', 'Moguletta', 'Babelsberg Film', 'Walden Media', 'Summit Entertainment', 'Dune Films']",130000000.0,2005,4,5,Spring,1.089968644620469
False,"[18, 80]",48838,en,18.698,2010-11-10,London Boulevard,5.903,693,8307227.0,"['London Boulevard', 'GK Films', 'Henceforth', 'Projection Pictures', 'Mandate International']",25000000.0,2010,11,2,Fall,3.009427815081976
False,"[53, 27]",27414,en,17.966,1984-11-09,"Silent Night, Deadly Night",5.903,345,2491460.0,['Slayride'],1065000.0,1984,11,2,Fall,0.4274602040570589
False,"[28, 12, 35]",10136,en,29.491,1986-12-12,The Golden Child,5.9,1014,79817939.0,"['Eddie Murphy Productions', 'Feldman/Meeker Productions', 'Paramount']",25000000.0,1986,12,3,Winter,0.3132127979400721
False,[18],399019,en,18.876,2017-06-23,The Beguiled,5.902,2062,27400000.0,"['FR Productions', 'American Zoetrope']",10500000.0,2017,6,1,Summer,0.38321167883211676
False,[35],147868,it,5.122,2012-12-22,The Worst Christmas of My Life,5.902,509,10703234.0,"['Colorado Film', 'RTI - Reti Televisive Italiane']",6843500.0,2012,12,1,Winter,0.639386189258312
False,"[35, 10751, 878]",10748,en,16.786,2007-12-21,St. Trinian's,5.901,440,29100000.0,"['Ealing Studios', 'Fragile Films', 'Entertainment Film Distributors', 'UK Film Council']",14000000.0,2007,12,3,Winter,0.48109965635738833
False,"[12, 35, 10751, 14]",10488,en,16.365,2008-04-03,Nim's Island,5.901,1089,100104565.0,['Walden Media'],37000000.0,2008,4,4,Spring,0.36961351362947337
False,"[53, 9648, 18, 80]",182560,en,15.333,2015-04-08,Dark Places,5.9,1225,5090852.0,"['Denver & Delilah Films', 'Mandalay Vision', 'Exclusive Media', 'Hugo Productions', 'Cuatro Plus Films', 'Da Vinci Media Ventures', 'Daryl Prince Productions']",20000000.0,2015,4,4,Spring,3.928615485187941
False,"[35, 10751]",10708,en,31.693,2003-05-09,Daddy Day Care,5.9,2013,164433867.0,"['Revolution Studios', 'Davis Entertainment']",60000000.0,2003,5,2,Spring,0.3648883353208497
False,"[35, 10749]",9582,en,22.49,2003-01-17,A Guy Thing,5.9,316,17400000.0,"['David Ladd Films', 'Metro-Goldwyn-Mayer']",20000000.0,2003,1,2,Winter,1.1494252873563218
False,"[14, 28, 12]",258489,en,42.619,2016-06-29,The Legend of Tarzan,5.899,6049,356743061.0,"['Village Roadshow Pictures', 'Dark Horse Entertainment', 'Beagle Pug Films', 'Jerry Weintraub Productions', 'RatPac Entertainment', 'Riche Productions', 'Warner Bros. Pictures']",180000000.0,2016,6,3,Summer,0.5045648245979478
False,"[18, 878, 9648]",2103,en,22.615,2002-11-27,Solaris,5.899,1219,30002758.0,"['20th Century Fox', 'Lightstorm Entertainment']",47000000.0,2002,11,3,Fall,1.5665226510176165
False,[35],11157,en,18.306,1989-12-08,She-Devil,5.898,359,15400000.0,['Orion Pictures'],20000000.0,1989,12,1,Winter,1.2987012987012987
False,"[28, 80, 18]",254473,en,34.778,2014-04-22,Brick Mansions,5.897,1459,71416730.0,"['EuropaCorp', 'Transfilm International', 'Relativity Media', 'Brick Mansions Productions']",28000000.0,2014,4,3,Spring,0.3920649965351256
False,"[10751, 16, 12]",14873,en,28.129,2003-02-07,The Jungle Book 2,5.897,1096,135700000.0,['DisneyToon Studios'],20000000.0,2003,2,3,Winter,0.14738393515106854
False,"[28, 53, 12, 80]",11968,en,26.54,2005-09-30,Into the Blue,5.9,1425,46117696.0,"['Mandalay Pictures', 'Metro-Goldwyn-Mayer', 'Columbia Pictures']",50000000.0,2005,9,4,Fall,1.084182522908343
False,"[878, 28, 18, 53]",10357,en,25.596,1997-04-25,Volcano,5.895,1428,122823468.0,"['20th Century Fox', 'Fox 2000 Pictures', 'Shuler Donner / Donner & Moritz Original Productions']",90000000.0,1997,4,4,Spring,0.7327589870691487
False,"[27, 9648, 53]",1970,en,29.276,2004-10-22,The Grudge,5.895,2801,183474602.0,"['Ghost House Pictures', 'Fellah Pictures', 'Senator International', 'Columbia Pictures']",10000000.0,2004,10,3,Fall,0.054503456560161936
False,"[28, 53, 80]",17134,en,16.484,2009-03-19,12 Rounds,5.894,730,17280326.0,"['The Mark Gordon Company', 'Midnight Sun Pictures', 'Fox Atomic', 'WWE Studios']",22000000.0,2009,3,3,Spring,1.2731241297183862
False,"[28, 80, 18, 53]",13389,en,19.489,2008-09-11,Righteous Kill,5.894,1175,79498846.0,"['Nu Image', 'Grosvenor Park Media', 'Millennium Media', 'InVenture Entertainment', 'EFO Films']",60000000.0,2008,9,4,Fall,0.754727936553947
False,"[10751, 12, 18, 35]",9073,en,17.924,1995-07-19,Free Willy 2: The Adventure Home,5.894,556,30000000.0,"['Alcor Films', 'Donner/Shuler-Donner Productions', 'Regency Enterprises', 'Warner Bros. Pictures', 'Canal+', 'Warner Bros. Family Entertainment', 'Warner Bros.']",31000000.0,1995,7,4,Summer,1.0333333333333334
False,"[27, 53]",123109,en,25.375,2013-03-09,No One Lives,5.893,576,74918.0,"['Pathe', 'WWE Studios', 'Milk & Media', 'Constance Media']",2900000.0,2013,3,2,Spring,38.70898849408687
False,"[18, 10749]",7548,en,12.962,2004-09-16,The Libertine,5.893,434,10900000.0,"['First Choice Films', 'Isle of Man Film', 'Mr. Mudd Production']",11000000.0,2004,9,2,Fall,1.0091743119266054
False,"[10749, 35, 80]",16558,en,19.035,2009-03-18,Duplicity,5.892,739,78176181.0,"['Medienproduktion Poseidon Filmgesellschaft', 'Universal Pictures', 'Relativity Media', 'Laura Bickford Productions']",60000000.0,2009,3,3,Spring,0.7674971996905298
False,"[12, 28, 16]",2310,en,49.072,2007-11-05,Beowulf,5.891,2693,195735876.0,"['Shangri-La Entertainment', 'ImageMovers', 'Warner Bros. Pictures', 'Paramount']",70000000.0,2007,11,3,Fall,0.357624782081339
False,[27],439079,en,86.873,2018-09-05,The Nun,5.89,6389,366082797.0,"['New Line Cinema', 'Atomic Monster', 'The Safran Company']",22000000.0,2018,9,1,Fall,0.0600956946906194
False,"[12, 14, 28]",18823,en,49.618,2010-03-26,Clash of the Titans,5.889,6000,493200000.0,"['The Zanuck Company', 'Legendary Pictures', 'Thunder Road', 'Moving Picture Company', 'Warner Bros. Pictures']",125000000.0,2010,3,3,Spring,0.25344687753446876
False,"[16, 10751, 35]",9982,en,31.166,2005-11-04,Chicken Little,5.889,3740,314400000.0,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",150000000.0,2005,11,3,Fall,0.4770992366412214
False,"[27, 35, 28, 878, 53]",9825,en,28.067,1999-07-15,Lake Placid,5.889,1063,56870414.0,"['Rocking Chair Productions', 'Fox 2000 Pictures', 'Phoenix Pictures', 'David E. Kelley Productions', '20th Century Fox']",27000000.0,1999,7,5,Summer,0.4747635563194599
False,"[878, 35, 10749]",2687,en,17.23,1992-02-28,Memoirs of an Invisible Man,5.889,533,14358033.0,"['Warner Bros. Pictures', 'Regency Enterprises', 'Alcor Films', 'Cornelius Productions', 'Le Studio Canal+']",40000000.0,1992,2,3,Winter,2.7858969261318736
False,"[12, 14, 28, 53]",1995,en,44.635,2001-06-11,Lara Croft: Tomb Raider,5.889,5845,274700000.0,"['Paramount', 'Mutual Film Company', 'Lawrence Gordon Productions', 'Marubeni', 'Eidos Films', 'BBC Film', 'KFP Produktions', 'TOHO-TOWA', 'H2L Media Group', 'Tele München']",115000000.0,2001,6,4,Summer,0.4186385147433564
False,"[12, 27, 53]",34480,en,37.15,2009-10-14,The Descent: Part 2,5.888,1058,7048886.0,['Celador Films'],6000200.0,2009,10,3,Fall,0.851226704475005
False,"[35, 10751]",11011,en,38.737,1994-12-19,Ri¢hie Ri¢h,5.888,2148,38087756.0,"['Davis Entertainment', 'Silver Pictures', 'Warner Bros. Pictures']",40000000.0,1994,12,2,Winter,1.050206265761627
False,[27],283445,en,24.141,2015-08-19,Sinister 2,5.887,2031,53329150.0,"['Tank Caterpillar', 'Blumhouse Productions', 'Automatik Entertainment', 'Entertainment One', 'IM Global', 'Steady Aim', 'Gramercy Pictures']",10000000.0,2015,8,1,Summer,0.18751470818492325
False,"[28, 27, 53]",37905,fr,9.605,2010-02-10,The Horde,5.887,419,2.0,"['Le Pacte', 'Capture The Flag Films', 'Coficup', 'Canal+', 'CinéCinéma', 'IFC Films']",688225.0,2010,2,3,Winter,344112.5
False,"[35, 14, 10751]",10379,en,23.925,1991-04-19,Drop Dead Fred,5.887,340,13878334.0,"['New Line Cinema', 'PolyGram Filmed Entertainment', 'Film4 Productions', 'Working Title Films']",6788000.0,1991,4,3,Spring,0.4891076983735944
False,"[18, 53]",318,en,15.599,2000-02-09,The Million Dollar Hotel,5.886,312,105983.0,"['Kintop Pictures', 'Wim Wenders Stiftung', 'Road Movies', 'Icon Entertainment International']",8000000.0,2000,2,2,Winter,75.4838040063029
False,"[18, 36]",476764,en,15.524,2018-11-06,The Front Runner,5.885,334,3300000.0,"['Bron Studios', 'Right of Way Films', 'Creative Wealth Media Finance', 'Stage 6 Films', 'Columbia Pictures']",25000000.0,2018,11,2,Fall,7.575757575757576
False,"[53, 80, 18, 9648]",395458,en,32.763,2017-10-26,Suburbicon,5.884,1631,12751667.0,"['Huahua Media', 'Dark Castle Entertainment', 'Silver Pictures', 'Black Bear Pictures', 'Smoke House Pictures', 'Paramount', 'Bloom']",25000000.0,2017,10,4,Fall,1.960527984301974
False,"[27, 9648]",72571,en,27.882,2011-10-19,Paranormal Activity 3,5.884,2094,207039844.0,"['Paramount', 'Blumhouse Productions', 'Solana Films', 'Room 101']",5000000.0,2011,10,2,Fall,0.024149940916686548
False,"[10749, 35, 18]",13067,en,22.157,2007-04-20,In the Land of Women,5.9,466,17500000.0,"['Castle Rock Entertainment', 'Anonymous Content', 'Land Films Inc.']",10000000.0,2007,4,3,Spring,0.5714285714285714
False,"[10749, 35]",11648,en,24.486,2005-07-21,Must Love Dogs,5.883,437,58405313.0,"['Ubu Productions', 'Team Todd', 'Warner Bros. Pictures']",30000000.0,2005,7,2,Summer,0.5136519001276476
False,"[28, 12, 35, 53, 80, 18]",9448,en,27.169,1998-04-24,The Big Hit,5.883,397,27007143.0,"['TriStar Pictures', 'Lion Rock Productions', 'Amen Ra Films']",13000000.0,1998,4,6,Spring,0.4813541365704621
False,"[16, 10751, 12, 35]",151960,en,64.63,2013-08-09,Planes,5.9,1602,219788712.0,"['Walt Disney Pictures', 'DisneyToon Studios']",50000000.0,2013,8,4,Summer,0.22749120983064863
False,"[80, 18, 27, 9648, 53]",18476,en,21.431,2009-02-06,Horsemen,5.9,526,1017401.0,"['Mandate Pictures', 'Platinum Dunes', 'Radar Pictures']",20000000.0,2009,2,5,Winter,19.657932319704816
False,"[28, 10751, 18, 12]",10495,en,27.798,1989-06-16,The Karate Kid Part III,5.881,1506,38956288.0,"['Columbia Pictures', 'Weintraub International Group']",12500000.0,1989,6,4,Summer,0.3208724609490514
False,"[18, 10749, 53]",216015,en,107.828,2015-02-11,Fifty Shades of Grey,5.88,11370,571000000.0,"['Focus Features', 'Michael De Luca Productions', 'Trigger Street Productions']",40000000.0,2015,2,3,Winter,0.07005253940455342
False,"[35, 80]",9072,en,54.528,2006-08-31,Little Man,5.88,1627,101600000.0,"['Wayans Bros. Entertainment', 'Revolution Studios']",64000000.0,2006,8,2,Summer,0.6299212598425197
False,"[18, 10749]",192145,en,24.591,2013-09-09,Third Person,5.879,570,1749201.0,"['Corsan', 'Hwy61', 'Volten', 'Lailaps Pictures', 'Filmfinance XII', 'Apulia Film Commission']",28000000.0,2013,9,2,Fall,16.00730847970016
False,"[27, 53]",11187,en,46.363,1991-08-30,Child's Play 3,5.879,1479,20560255.0,['Universal Pictures'],13000000.0,1991,8,2,Summer,0.632287877752489
False,"[10751, 12, 878]",238603,en,17.094,2014-06-14,Earth to Echo,5.877,560,45300000.0,"['Panay Films', 'Walt Disney Pictures']",13000000.0,2014,6,3,Summer,0.2869757174392936
False,"[35, 27]",139038,en,34.754,2013-01-11,A Haunted House,5.9,1773,60141683.0,"['Open Road Films', 'Endgame Entertainment', 'Wayans Bros. Entertainment', 'IM Global']",2500000.0,2013,1,2,Winter,0.041568507485897924
False,[35],505436,fr,18.652,2019-01-30,Serial (Bad) Weddings 2,5.876,1221,87761857.0,"['Les Films du 24', 'TF1 Films Production', 'Les Films du Premier']",18500000.0,2019,1,1,Winter,0.21079772730880114
False,"[18, 10749]",25643,en,17.914,2009-09-18,Love Happens,5.9,631,36100000.0,"['Stuber Pictures', 'Universal Pictures']",18000000.0,2009,9,2,Fall,0.4986149584487535
False,"[28, 10752]",340945,en,21.619,2016-09-22,USS Indianapolis: Men of Courage,5.9,577,2158568.0,"['Union Patriot Capital Management', 'Saturn Films', 'Patriot Pictures', 'Hannibal Pictures', 'MVP Films', 'USS Indianapolis Production']",40000000.0,2016,9,2,Fall,18.530803755082072
False,"[28, 12, 53]",57331,fr,15.889,2011-02-16,Largo Winch II,5.875,333,14400000.0,"['Wild Bunch', 'TF1 Films Production', 'Pan-Européenne', 'Climax Films', 'CNC', 'MEDIA Programme of the European Union', 'Canal+', 'October Pictures', 'Casa Kafka Pictures', 'Araneo']",21200000.0,2011,2,3,Winter,1.4722222222222223
False,"[35, 18]",12596,en,23.968,1999-04-23,Pushing Tin,5.875,371,8408835.0,"['Taurus Film', '3 Miles Apart Productions Ltd.', 'Dogstar Films', 'Fox 2000 Pictures', 'Regency Enterprises', 'The Linson Company']",33000000.0,1999,4,2,Spring,3.924443754693724
False,[35],9988,en,16.175,2006-08-25,Beerfest,5.875,513,19179969.0,"['Broken Lizard Industries', 'Cataland Films', 'Gerber Pictures', 'Legendary Pictures', 'Warner Bros. Pictures']",17500000.0,2006,8,1,Summer,0.9124102338225886
False,"[28, 53]",2636,en,30.855,1994-10-07,The Specialist,5.875,1216,170362582.0,"['Jerry Weintraub Productions', 'Iguana Producciones', 'Warner Bros. Pictures']",45000000.0,1994,10,2,Fall,0.26414250988518123
False,"[36, 18]",517412,en,22.275,2020-08-14,Tesla,5.874,302,459051.0,"['Campbell Grobman Films', 'Intrinsic Value Films', 'Jeff Rice Films', 'Passage Pictures', 'Millennium Media', 'Under the Influence Productions']",5000000.0,2020,8,2,Summer,10.892035961145929
False,"[9648, 28, 53, 878, 12]",5137,en,31.249,2004-09-17,Sky Captain and the World of Tomorrow,5.9,1188,57958696.0,"['Filmauro', 'Brooklyn Films II', 'Riff Raff Entertainment', 'Blue Flower']",70000000.0,2004,9,5,Fall,1.2077566410396812
False,"[35, 14]",9678,en,50.242,2000-11-10,Little Nicky,5.873,1706,58292295.0,"['Avery Pix', 'New Line Cinema', 'Happy Madison Productions', 'RSC Media', 'Robert Simonds Productions']",85000000.0,2000,11,2,Fall,1.4581686996540453
False,"[27, 878, 53]",38541,en,19.543,2012-01-13,The Divide,5.872,606,156362.0,"['Instinctive Film', 'Preferred Content', 'Julijette', 'The Ink Connection', 'BR Group', 'MFM']",3000000.0,2012,1,3,Winter,19.186247297936838
False,"[10751, 35, 10749, 18]",9530,en,27.183,2006-04-28,RV,5.872,1596,87528173.0,"['Columbia Pictures', 'Relativity Media', 'Red Wagon Entertainment', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Waverly Films', 'Intermedia']",50000000.0,2006,4,4,Spring,0.5712446437103171
False,"[35, 80, 9648]",50022,en,18.976,2018-04-19,Super Troopers 2,5.9,438,31626386.0,"['Broken Lizard Industries', 'Cataland Films', ""Needle's Eye Productions"", 'Fox Searchlight Pictures']",13500000.0,2018,4,3,Spring,0.42685876280647433
