adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/y7L6LQKiZPlPZYSXqFkxqfB1Te0.jpg,"[16, 878, 28, 18]",22843,ja,ヱヴァンゲリヲン新劇場版：破,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.",49.409,/7VLYN2CfJpB6PrcuzDKKqdGSUi6.jpg,2009-06-26,Evangelion: 2.0 You Can (Not) Advance,False,7.8,802
False,/kK9v1wclQxug6ZUJucD4DTaHgVF.jpg,[18],1366,en,Rocky,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,63.191,/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg,1976-11-21,Rocky,False,7.786,7451
False,/cpqWIjNrAzLIBUHhRWB79LJ39lr.jpg,"[18, 10402, 36]",277216,en,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",45.487,/9B63hMwU6iICtNDTISCaZQ5US7R.jpg,2015-08-11,Straight Outta Compton,False,7.785,3711
False,/oIwfoUFfWfESn0Y8u8jv9lc8li1.jpg,"[28, 53]",562,en,Die Hard,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",49.953,/yFihWxQcmqcaBR31QM6Y8gT6aYV.jpg,1988-07-15,Die Hard,False,7.784,10645
False,/b0dP4lPgK8Dg0tQEPx6z73jRURA.jpg,"[12, 16, 18, 14, 10749]",445030,ja,ノーゲーム・ノーライフ ゼロ,"In ancient Disboard, Riku is an angry, young warrior intent on saving humanity from the warring Exceed, the sixteen sentient species, fighting to establish the ""One True God"" amongst the Old Deus. In a lawless land, humanity's lack of magic and weak bodies have made them easy targets, leaving them on the brink of extinction. One day, hope returns to humanity when Riku finds a powerful female Ex-machina, whom he names Schwi. Exiled from her Cluster because of her research into human emotions, Schwi is convinced that humanity has only survived due to the power of these feelings. Forming an unlikely partnership in the midst of the overwhelming chaos, Riku and Schwi must now find the answers to their individual shortcomings in each other, and discover for themselves what it truly means to be human as they fight for their lives against all odds. Each with a powerful new ally in tow, it is now up to them to prevent the extinction of the human race and establish peace throughout Disboard!",25.144,/cCBB6BGRj5nCTaEgogDtkHfjOLK.jpg,2017-07-15,No Game No Life: Zero,False,7.783,364
False,/R2cpJHKCY0kQaaBV29tM8QVJ8B.jpg,"[10749, 18]",428493,en,God's Own Country,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker.",18.067,/uKShYyGsleXAZ6e6gK5jF6Wa2tW.jpg,2017-09-01,God's Own Country,False,7.8,862
False,/938lqhAQaO3hmLg44VbUR7OqlMs.jpg,"[18, 16, 10749, 10752]",149870,ja,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",41.154,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,2013-07-20,The Wind Rises,False,7.782,2819
False,/eTvN54pd83TrSEOz6wbsXEJktCV.jpg,"[10752, 28, 53]",882569,en,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",86.801,/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,2023-04-19,Guy Ritchie's The Covenant,False,7.781,2144
False,/6zvLHD4rbHUNuRQLoIC2rkV8ayi.jpg,"[16, 35, 18, 10751, 12]",126319,fr,Ernest et Célestine,"Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",14.495,/iJPbRASktYW0I009Ktc2zUE6Fvg.jpg,2012-12-12,Ernest & Celestine,False,7.8,567
False,/uOLcJJYZ3hbFSrKQPDaLhrYnjUv.jpg,[18],29845,en,A Woman Under the Influence,"Mabel Longhetti, desperate and lonely, is married to a Los Angeles municipal construction worker, Nick. Increasingly unstable, especially in the company of others, she craves happiness, but her extremely volatile behavior convinces Nick that she poses a danger to their family and decides to commit her to an institution for six months. Alone with a trio of kids to raise on his own, he awaits her return, which holds more than a few surprises.",15.663,/6EJ4JoTxnH1QmGTE9pPzgtW1cLW.jpg,1974-11-18,A Woman Under the Influence,False,7.78,443
False,/fa03pD2qYmms4ZMgAv7PMqfFiGO.jpg,"[18, 35]",9475,en,Scent of a Woman,"Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.",42.983,/f75Fsfx8nA8JfSdJ61jhC8JwHps.jpg,1992-12-23,Scent of a Woman,False,7.78,3181
False,/fxXwBvym6DkqkO4AWn8OjwMfMc1.jpg,[35],9421,fr,Le Dîner de cons,"For Pierre Brochant and his friends, Wednesday is “Idiots' Day”. The idea is simple: each person has to bring along an idiot. The one who brings the most spectacular idiot wins the prize. Tonight, Brochant is ecstatic. He has found a gem. The ultimate idiot, “A world champion idiot!”. What Brochant doesn’t know is that Pignon is a real jinx, a past master in the art of bringing on catastrophes...",12.423,/jCOCdWIim6upzteYswh8BpcsKWg.jpg,1998-04-15,The Dinner Game,False,7.8,1819
False,/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg,"[14, 18, 9648]",141,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",57.747,/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,2001-01-19,Donnie Darko,False,7.78,11872
False,/c3OHQncTAnKFhdOTX7D3LTW6son.jpg,"[28, 80, 18, 53]",49026,en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",82.079,/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,2012-07-17,The Dark Knight Rises,False,7.779,21931
False,/cFw9RiGHaZhGYOPr6pmTQ54UOjM.jpg,"[80, 53, 18]",18079,es,Nueve reinas,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").",13.79,/tabMRXUTTBmprGax6ON2r9yBN0D.jpg,2000-08-31,Nine Queens,False,7.779,666
False,/iu1Xxh86uRX7b5r0NpBv7qYRqBW.jpg,"[14, 16, 18, 878]",14069,ja,時をかける少女,"When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",23.634,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,2006-07-15,The Girl Who Leapt Through Time,False,7.779,1929
False,/h1vBJ0uN4QCbBb5WVKxmtfTrHoY.jpg,[37],11697,en,The Man Who Shot Liberty Valance,"A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.",27.497,/4C1R0LEivLjbv3swAzJfzh0tzXl.jpg,1962-04-13,The Man Who Shot Liberty Valance,False,7.779,1053
False,/i0Y0wP8H6SRgjr6QmuwbtQbS24D.jpg,"[28, 18, 36]",579974,te,రౌద్రం రణం రుధిరం,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,53.08,/u0XUBNQWlOvrh0Gd97ARGpIkL0.jpg,2022-03-24,RRR,False,7.8,1172
False,/3hvygFCUYB0A4Q1uu6DJ5M1GmpU.jpg,"[27, 9648, 53]",20126,it,Profondo rosso,"One night, musician Marcus Daly, looking up from the street below, witnesses the brutal axe murder of a woman in her apartment. Racing to the scene, he just manages to miss the perpetrator... or so he thinks.",17.156,/wq7RxV5gMvgO0EKeWpNhegnpJBh.jpg,1975-03-07,Deep Red,False,7.777,1374
False,/26LIw3oKGPUEGUpb8AXZ64dZZt8.jpg,"[16, 35, 9648, 10751, 14]",843906,en,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,"With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.",21.304,/rlQJnQfPgaSGQtyMw35VOIqoIsj.jpg,2021-09-14,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,False,7.775,369
False,/i1oWUGVDNBhGBykcCRBlX326udb.jpg,"[80, 18, 36, 53]",117,en,The Untouchables,"Young Treasury Agent Eliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jim Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",31.732,/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,1987-06-03,The Untouchables,False,7.775,5355
False,/vJ5P5OGbi3ZUwOhOI4Sq9Yn3cnX.jpg,"[80, 18, 53]",553,en,Dogville,"A mysterious woman named Grace hides in a small mountain town from criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.",19.083,/lraVawavIXh5geMlVjpzCw9TGwR.jpg,2003-05-19,Dogville,False,7.773,2305
False,/v2LilmCylr3bL9TCZSj6syjowZh.jpg,"[35, 18]",937278,en,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",44.021,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,2022-12-28,A Man Called Otto,False,7.8,2266
False,/pXAudXOkmQSiI6sFQyEfkibQxZp.jpg,"[35, 80, 18]",30588,en,Monsieur Verdoux,"The film is about an unemployed banker, Henri Verdoux, and his sociopathic methods of attaining income. While being both loyal and competent in his work, Verdoux has been laid-off. To make money for his wife and child, he marries wealthy widows and then murders them. His crime spree eventually works against him when two particular widows break his normal routine.",22.179,/mUPXIinTQsBdLlDaWiSl7GwQXVs.jpg,1947-09-26,Monsieur Verdoux,False,7.769,392
False,/ziTptDmkMLIC50LB0to2OU3hwOy.jpg,[18],11602,sv,Såsom i en spegel,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.",11.118,/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg,1961-10-16,Through a Glass Darkly,False,7.769,452
False,/nBxP0PY7yGfId9E12yo5R7x27ZQ.jpg,[18],336804,tr,Mustang,"In a Turkish village, five orphaned sisters live under strict rule while members of their family prepare their arranged marriages.",12.321,/sXg3JjxCkgWw5B4VVk8lfcYImne.jpg,2015-06-17,Mustang,False,7.768,1325
False,/gTDSid6kZT7vNp1vSNB0nLAnSeG.jpg,[18],169813,en,Short Term 12,"Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",15.982,/qKnsyaJZLXfiL2JhIJEkpA8C3LU.jpg,2013-08-23,Short Term 12,False,7.768,1236
False,/xQV1wNUu0W5hPR8rEvQYobpedJK.jpg,"[35, 10749, 53]",22596,en,Safety Last!,"When a store clerk organizes a contest to climb the outside of a tall building, circumstances force him to make the perilous climb himself.",15.26,/qNpBbHlptWgFhtGny3KDf7ImkWR.jpg,1923-04-01,Safety Last!,False,7.768,463
False,/2nerKhF40OzjnGGOyzHcsAw8T53.jpg,"[35, 18, 10752]",11902,sr,Подземље,"A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love and hate.",15.618,/h8N6y13t4VusrDdH5PzTkwvBvgN.jpg,1995-05-13,Underground,False,7.768,623
False,/tVKKTcDQr2fof3mQkgPI1gOe5po.jpg,"[18, 35]",705861,en,Hustle,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",33.358,/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,2022-06-03,Hustle,False,7.767,2338
False,/gAHqYmtBrocZBwHVbxRzUvC8zDR.jpg,"[14, 12, 16, 28]",14282,ja,獣兵衛忍風帖,"Jubei is a masterless ninja who travels the land alone, lending his services to those with gold—or a worthy cause. His fearsome abilities have served him well, but a plot to overthrow the government threatens to end his wandering ways—and possibly his life.",22.84,/qzZEnaXwv4wss2QalEo4Uf9BAwh.jpg,1993-06-05,Ninja Scroll,False,7.8,585
False,/1OnXivHQ6TH0Xtn77YpHznIhKwl.jpg,"[16, 35, 10751]",531,en,The Wrong Trousers,"Wallace rents out Gromit's former bedroom to a penguin, who takes up an interest in the techno pants created by Wallace. However, Gromit later learns that the penguin is a wanted criminal.",28.796,/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg,1993-12-17,The Wrong Trousers,False,7.767,908
False,/57fhbxl9is7W7ur5v6UuvlNsoSg.jpg,"[35, 18]",840430,en,The Holdovers,"A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.",92.821,/VHSzNBTwxV8vh7wylo7O9CLdac.jpg,2023-10-27,The Holdovers,False,7.764,1019
False,/jVzoKlWUpsKV3y5oLafLQhEvgX6.jpg,"[14, 18, 9648]",5961,sv,Fanny och Alexander,"As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.",15.576,/q8jlA3Wc1Z987hNKRFA44g5OugC.jpg,1982-12-17,Fanny and Alexander,False,7.8,722
False,/7TlGXrB4WQ3wbpOCUQnBXseCuOl.jpg,"[18, 14, 10749]",144,de,Der Himmel über Berlin,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",30.794,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,1987-09-23,Wings of Desire,False,7.765,1215
